d,f,c,thre_inc,n_modes,n_fvs,svm_acc,svm_std,lda_acc,lda_std
1,0,1,50,8,792,0.8084,0.0463,0.8146,0.0228
1,0,1,50,10,990,0.8087,0.0492,0.8085,0.0396
1,0,0,50,24,2376,0.7703,0.0362,0.7968,0.0595
1,0,1,50,12,1188,0.7881,0.0514,0.7996,0.0409
1,0,1,50,14,1386,0.7940,0.0375,0.8173,0.0562
1,0,1,50,16,1584,0.7702,0.0526,0.8116,0.0340
1,0,1,50,18,1782,0.7910,0.0424,0.8292,0.0244
1,0,1,50,20,1980,0.7998,0.0299,0.8118,0.0229
1,1,0,50,4,396,0.7733,0.0552,0.7791,0.0512
1,0,1,50,22,2178,0.7880,0.0368,0.8294,0.0158
1,1,0,50,6,594,0.7646,0.0535,0.7704,0.0591
1,1,0,50,8,792,0.7851,0.0550,0.7822,0.0446
1,0,1,50,24,2376,0.7822,0.0393,0.8060,0.0341
1,1,0,50,10,990,0.7641,0.0723,0.7964,0.0664
1,1,0,50,12,1188,0.7585,0.0551,0.7674,0.0389
1,1,0,50,14,1386,0.7642,0.0523,0.7879,0.0440
1,1,0,50,16,1584,0.7672,0.0599,0.7791,0.0455
1,1,0,50,18,1782,0.7701,0.0501,0.7907,0.0537
1,1,0,50,20,1980,0.7700,0.0548,0.7789,0.0491
1,1,1,50,4,396,0.7761,0.0635,0.7526,0.0563
1,1,0,50,22,2178,0.7674,0.0390,0.7908,0.0450
1,1,1,50,6,594,0.7704,0.0491,0.7703,0.0420
1,1,1,50,8,792,0.7967,0.0470,0.8085,0.0430
1,1,1,50,10,990,0.7848,0.0749,0.8056,0.0342
1,1,0,50,24,2376,0.7703,0.0453,0.7993,0.0586
1,1,1,50,12,1188,0.8086,0.0536,0.7996,0.0373
1,1,1,50,14,1386,0.8026,0.0627,0.7997,0.0369
1,1,1,50,16,1584,0.7996,0.0643,0.8026,0.0388
1,1,1,50,18,1782,0.7908,0.0532,0.7937,0.0515
1,1,1,50,20,1980,0.7791,0.0510,0.8056,0.0274
1,1,1,50,22,2178,0.7733,0.0522,0.8145,0.0261
0,0,1,60,4,476,0.7350,0.0698,0.7616,0.0568
0,0,1,60,6,714,0.7350,0.0478,0.7556,0.0560
0,0,1,60,8,952,0.7763,0.0703,0.7616,0.0392
0,0,1,60,10,1190,0.7641,0.0844,0.7616,0.0428
0,0,1,60,12,1428,0.7407,0.0520,0.7645,0.0541
1,1,1,50,24,2376,0.7940,0.0373,0.8028,0.0297
0,0,1,60,14,1666,0.7497,0.0564,0.7764,0.0587
0,0,1,60,16,1904,0.7556,0.0562,0.7736,0.0619
0,0,1,60,18,2142,0.7616,0.0457,0.7909,0.0376
0,0,1,60,20,2380,0.7500,0.0201,0.7764,0.0354
0,1,0,60,4,476,0.6971,0.0263,0.7118,0.0653
0,0,1,60,22,2618,0.7555,0.0571,0.7909,0.0673
0,1,0,60,6,714,0.7175,0.0452,0.7200,0.0560
0,1,0,60,8,952,0.6909,0.0518,0.7526,0.0429
0,1,0,60,10,1190,0.6910,0.0527,0.7524,0.0658
0,0,1,60,24,2856,0.7262,0.0590,0.7645,0.0432
0,1,0,60,12,1428,0.7053,0.0735,0.7525,0.0493
0,1,0,60,14,1666,0.6939,0.0558,0.7584,0.0391
0,1,0,60,16,1904,0.6910,0.0561,0.7642,0.0596
0,1,0,60,18,2142,0.7292,0.0616,0.7640,0.0747
0,1,0,60,20,2380,0.7204,0.0576,0.7554,0.0583
0,1,1,60,4,476,0.7641,0.0832,0.7642,0.0574
0,1,1,60,6,714,0.7466,0.0786,0.7761,0.0410
0,1,0,60,22,2618,0.7323,0.0456,0.7582,0.0720
0,1,1,60,8,952,0.7673,0.0688,0.7702,0.0502
0,1,1,60,10,1190,0.7530,0.0346,0.7762,0.0349
0,1,1,60,12,1428,0.7614,0.0596,0.7672,0.0485
0,1,1,60,14,1666,0.7527,0.0605,0.7585,0.0454
0,1,1,60,16,1904,0.7671,0.0788,0.7850,0.0411
0,1,0,60,24,2856,0.7440,0.0433,0.7289,0.0598
0,1,1,60,18,2142,0.7525,0.0604,0.7910,0.0419
0,1,1,60,20,2380,0.7587,0.0356,0.7937,0.0425
1,0,0,60,4,476,0.7791,0.0371,0.7674,0.0415
0,1,1,60,22,2618,0.7674,0.0499,0.7968,0.0679
1,0,0,60,6,714,0.7731,0.0647,0.7937,0.0471
1,0,0,60,8,952,0.7939,0.0477,0.8085,0.0503
0,1,1,60,24,2856,0.7468,0.0708,0.7791,0.0487
1,0,0,60,10,1190,0.7791,0.0510,0.8059,0.0346
1,0,0,60,12,1428,0.7705,0.0409,0.8146,0.0348
1,0,0,60,14,1666,0.7733,0.0479,0.7937,0.0539
1,0,0,60,16,1904,0.7645,0.0418,0.7936,0.0590
1,0,0,60,18,2142,0.7732,0.0389,0.8025,0.0538
1,0,0,60,20,2380,0.7733,0.0435,0.7908,0.0462
1,0,1,60,4,476,0.7731,0.0530,0.7497,0.0472
1,0,0,60,22,2618,0.7731,0.0472,0.8054,0.0511
1,0,1,60,6,714,0.7793,0.0432,0.7998,0.0420
1,0,1,60,8,952,0.7850,0.0512,0.7996,0.0473
1,0,1,60,10,1190,0.8146,0.0615,0.8144,0.0392
1,0,0,60,24,2856,0.7762,0.0422,0.7939,0.0531
1,0,1,60,12,1428,0.7969,0.0446,0.8145,0.0331
1,0,1,60,14,1666,0.7852,0.0569,0.7939,0.0509
1,0,1,60,16,1904,0.7908,0.0595,0.8115,0.0350
1,0,1,60,18,2142,0.7850,0.0651,0.8114,0.0353
1,0,1,60,20,2380,0.7969,0.0446,0.8262,0.0420
1,1,0,60,4,476,0.7881,0.0381,0.7733,0.0434
1,0,1,60,22,2618,0.7707,0.0571,0.8059,0.0391
1,1,0,60,6,714,0.7585,0.0453,0.7761,0.0688
1,1,0,60,8,952,0.7793,0.0576,0.7792,0.0384
1,0,1,60,24,2856,0.7881,0.0399,0.8175,0.0411
1,1,0,60,10,1190,0.7760,0.0668,0.7965,0.0581
1,1,0,60,12,1428,0.7820,0.0365,0.7906,0.0538
1,1,0,60,14,1666,0.7733,0.0424,0.8086,0.0261
1,1,0,60,16,1904,0.7937,0.0422,0.8143,0.0449
1,1,0,60,18,2142,0.7818,0.0543,0.7879,0.0440
1,1,0,60,20,2380,0.7735,0.0376,0.7966,0.0429
1,1,1,60,4,476,0.7851,0.0424,0.7701,0.0568
1,1,0,60,22,2618,0.7587,0.0394,0.8025,0.0543
1,1,1,60,6,714,0.7787,0.0857,0.7731,0.0504
1,1,1,60,8,952,0.7938,0.0477,0.8115,0.0307
1,1,1,60,10,1190,0.7761,0.0652,0.8056,0.0298
1,1,1,60,12,1428,0.7995,0.0613,0.7936,0.0543
1,1,0,60,24,2856,0.7645,0.0535,0.8056,0.0324
1,1,1,60,14,1666,0.8116,0.0359,0.8025,0.0442
1,1,1,60,16,1904,0.7761,0.0513,0.7820,0.0389
1,1,1,60,18,2142,0.7937,0.0600,0.8026,0.0424
1,1,1,60,20,2380,0.7940,0.0592,0.8116,0.0248
0,0,1,70,4,556,0.7498,0.0628,0.7470,0.0589
0,0,1,70,6,834,0.7382,0.0491,0.7469,0.0376
1,1,1,60,22,2618,0.7908,0.0534,0.8085,0.0340
1,1,1,60,24,2856,0.7937,0.0481,0.7997,0.0307
0,0,1,70,8,1112,0.7209,0.0614,0.7469,0.0358
0,0,1,70,10,1390,0.7262,0.0719,0.7764,0.0640
0,0,1,70,12,1668,0.7322,0.0530,0.7823,0.0532
0,0,1,70,14,1946,0.7558,0.0406,0.7852,0.0437
0,0,1,70,16,2224,0.7292,0.0435,0.7909,0.0567
0,0,1,70,18,2502,0.7382,0.0415,0.7881,0.0414
0,0,1,70,20,2780,0.7936,0.0624,0.7790,0.0591
0,1,0,70,4,556,0.6853,0.0257,0.7175,0.0695
0,1,0,70,6,834,0.7203,0.0477,0.7200,0.0634
0,0,1,70,22,3058,0.7614,0.0518,0.7820,0.0562
0,1,0,70,8,1112,0.6910,0.0611,0.7585,0.0420
0,0,1,70,24,3336,0.7261,0.0531,0.7585,0.0454
0,1,0,70,10,1390,0.6851,0.0569,0.7434,0.0783
0,1,0,70,12,1668,0.7082,0.0791,0.7465,0.0507
0,1,0,70,14,1946,0.7261,0.0592,0.7524,0.0509
0,1,0,70,16,2224,0.7290,0.0543,0.7670,0.0558
0,1,0,70,18,2502,0.7173,0.0555,0.7526,0.0585
0,1,0,70,20,2780,0.7440,0.0557,0.7583,0.0615
0,1,1,70,4,556,0.7611,0.0882,0.7554,0.0480
0,1,1,70,6,834,0.7762,0.0585,0.7409,0.0307
0,1,1,70,8,1112,0.7879,0.0484,0.7850,0.0360
0,1,0,70,22,3058,0.7234,0.0406,0.7553,0.0661
0,1,1,70,10,1390,0.7588,0.0572,0.7762,0.0387
0,1,1,70,12,1668,0.7407,0.0597,0.7526,0.0395
0,1,0,70,24,3336,0.7470,0.0593,0.7406,0.0600
0,1,1,70,14,1946,0.7617,0.0518,0.7879,0.0388
0,1,1,70,16,2224,0.7674,0.0577,0.7999,0.0338
0,1,1,70,18,2502,0.7615,0.0554,0.7968,0.0507
0,1,1,70,20,2780,0.7645,0.0386,0.7940,0.0409
1,0,0,70,4,556,0.7616,0.0287,0.7704,0.0413
1,0,0,70,6,834,0.7643,0.0636,0.7878,0.0474
0,1,1,70,22,3058,0.7793,0.0298,0.7939,0.0343
1,0,0,70,8,1112,0.7673,0.0573,0.8173,0.0380
0,1,1,70,24,3336,0.7821,0.0589,0.8056,0.0504
1,0,0,70,10,1390,0.7791,0.0494,0.8027,0.0381
1,0,0,70,12,1668,0.7795,0.0347,0.8205,0.0407
1,0,0,70,14,1946,0.7705,0.0289,0.8174,0.0358
1,0,0,70,16,2224,0.7557,0.0364,0.7996,0.0579
1,0,0,70,18,2502,0.7731,0.0505,0.7880,0.0572
1,0,0,70,20,2780,0.7526,0.0444,0.7908,0.0466
1,0,1,70,4,556,0.7735,0.0551,0.7763,0.0414
1,0,0,70,22,3058,0.7584,0.0662,0.7967,0.0486
1,0,1,70,6,834,0.7733,0.0251,0.7969,0.0363
1,0,1,70,8,1112,0.7996,0.0501,0.8144,0.0357
1,0,1,70,10,1390,0.7879,0.0558,0.8085,0.0413
1,0,1,70,12,1668,0.8029,0.0351,0.8083,0.0561
1,0,0,70,24,3336,0.7764,0.0425,0.7967,0.0469
1,0,1,70,14,1946,0.7793,0.0377,0.8054,0.0484
1,0,1,70,16,2224,0.7584,0.0589,0.8056,0.0378
1,0,1,70,18,2502,0.7938,0.0508,0.8293,0.0406
1,0,1,70,20,2780,0.7852,0.0344,0.8234,0.0380
1,1,0,70,4,556,0.7674,0.0476,0.7733,0.0447
1,1,0,70,6,834,0.7499,0.0398,0.7851,0.0526
1,0,1,70,22,3058,0.7909,0.0444,0.8028,0.0318
1,1,0,70,8,1112,0.7585,0.0582,0.7821,0.0434
1,0,1,70,24,3336,0.7730,0.0660,0.7996,0.0455
1,1,0,70,10,1390,0.7703,0.0447,0.7614,0.0400
1,1,0,70,12,1668,0.7703,0.0275,0.7998,0.0345
1,1,0,70,14,1946,0.7555,0.0408,0.7762,0.0522
1,1,0,70,16,2224,0.7820,0.0450,0.8026,0.0407
1,1,0,70,18,2502,0.7820,0.0326,0.8054,0.0470
1,1,0,70,20,2780,0.7643,0.0593,0.7965,0.0584
1,1,1,70,4,556,0.7674,0.0490,0.7497,0.0331
1,1,0,70,22,3058,0.7616,0.0406,0.7906,0.0552
1,1,1,70,6,834,0.7880,0.0452,0.7733,0.0347
1,1,1,70,8,1112,0.7646,0.0213,0.7881,0.0318
1,1,1,70,10,1390,0.7848,0.0548,0.8086,0.0376
1,1,0,70,24,3336,0.7647,0.0334,0.8084,0.0463
1,1,1,70,12,1668,0.7969,0.0554,0.7907,0.0437
1,1,1,70,14,1946,0.7998,0.0429,0.8027,0.0305
1,1,1,70,16,2224,0.8027,0.0448,0.8024,0.0596
1,1,1,70,18,2502,0.7879,0.0630,0.8084,0.0381
1,1,1,70,20,2780,0.7969,0.0413,0.8054,0.0468
1,1,1,70,22,3058,0.7850,0.0519,0.7908,0.0434
1,1,1,70,24,3336,0.8027,0.0396,0.8144,0.0377
0,0,1,35,4,276,0.7413,0.0604,0.7148,0.0444
0,0,1,35,6,414,0.7474,0.0559,0.7355,0.0486
0,0,1,35,8,552,0.7858,0.0633,0.7620,0.0365
0,0,1,35,10,690,0.7272,0.0789,0.7590,0.0471
0,0,1,35,12,828,0.7274,0.0999,0.7503,0.0572
0,0,1,35,14,966,0.7241,0.0772,0.7591,0.0749
0,0,1,35,16,1104,0.7475,0.0664,0.7798,0.0582
0,0,1,35,18,1242,0.7243,0.0899,0.7592,0.0625
0,0,1,35,20,1380,0.7418,0.0706,0.7738,0.0638
0,0,1,35,22,1518,0.7683,0.0740,0.7798,0.0582
0,0,1,35,24,1656,0.7388,0.0787,0.7651,0.0451
0,1,0,35,4,276,0.7059,0.0683,0.6559,0.0745
0,1,0,35,6,414,0.6912,0.0747,0.6706,0.0765
0,1,0,35,8,552,0.6882,0.0874,0.7118,0.0840
0,1,0,35,10,690,0.7059,0.0958,0.7294,0.0909
0,1,0,35,12,828,0.7176,0.0813,0.7206,0.1102
0,1,0,35,14,966,0.7206,0.0803,0.7265,0.0931
0,1,0,35,16,1104,0.7265,0.0709,0.7265,0.0958
0,1,0,35,18,1242,0.7412,0.0742,0.7412,0.0730
0,1,0,35,20,1380,0.7382,0.0726,0.7500,0.0923
0,1,0,35,22,1518,0.7529,0.0874,0.7588,0.0861
0,1,0,35,24,1656,0.7382,0.0925,0.7647,0.0683
0,1,1,35,4,548,0.7618,0.0816,0.7324,0.0500
0,1,1,35,6,822,0.7500,0.0987,0.7471,0.0576
0,1,1,35,8,1096,0.7471,0.0884,0.7647,0.0683
0,1,1,35,10,1370,0.7471,0.0941,0.7559,0.0790
0,1,1,35,12,1644,0.7324,0.0761,0.7676,0.0738
0,1,1,35,14,1918,0.7706,0.0655,0.7706,0.0730
0,1,1,35,16,2192,0.7588,0.0850,0.7765,0.0780
0,1,1,35,18,2466,0.7588,0.0787,0.7765,0.0576
0,1,1,35,20,2740,0.7588,0.0861,0.7794,0.0687
1,0,0,35,4,276,0.7470,0.0352,0.7733,0.0385
1,0,0,35,8,552,0.7733,0.0305,0.7850,0.0410
1,0,0,35,10,690,0.7589,0.0381,0.7556,0.0570
1,0,1,35,4,548,0.7468,0.0489,0.7528,0.0508
1,0,0,35,14,966,0.7824,0.0325,0.7818,0.0616
1,0,1,35,8,1096,0.7674,0.0395,0.7645,0.0641
1,0,0,35,18,1242,0.7998,0.0381,0.8026,0.0454
1,0,0,35,20,1380,0.7881,0.0446,0.7967,0.0483
1,0,1,35,10,1370,0.7733,0.0595,0.7382,0.0895
1,1,0,35,4,548,0.7437,0.0539,0.7701,0.0545
1,0,0,35,24,1656,0.7909,0.0500,0.8173,0.0463
1,1,0,35,8,1096,0.7764,0.0313,0.7967,0.0392
1,0,1,35,14,1918,0.7998,0.0414,0.7998,0.0480
1,1,0,35,10,1370,0.7733,0.0419,0.7909,0.0315
1,1,0,35,14,1918,0.7645,0.0413,0.7967,0.0470
1,1,1,35,4,820,0.7467,0.0506,0.7411,0.0469
1,0,1,35,18,2466,0.7763,0.0360,0.7706,0.0403
1,0,1,35,20,2740,0.7794,0.0330,0.7471,0.0544
1,1,1,35,8,1640,0.7701,0.0491,0.7499,0.0446
1,1,0,35,18,2466,0.7734,0.0431,0.8027,0.0464
0,1,1,35,24,3288,0.7499,0.0392,0.7909,0.0338
1,1,0,35,20,2740,0.7938,0.0383,0.8115,0.0405
1,1,1,35,10,2050,0.7967,0.0515,0.7528,0.0570
0,0,1,45,4,356,0.7440,0.0671,0.7497,0.0599
0,0,1,45,8,712,0.7733,0.0591,0.7645,0.0622
0,0,1,45,10,890,0.7587,0.0587,0.7704,0.0699
1,0,1,35,24,3288,0.7913,0.0314,0.7588,0.0641
0,0,1,45,14,1246,0.7911,0.0276,0.7940,0.0314
0,0,1,45,18,1602,0.7970,0.0391,0.8000,0.0264
0,1,0,45,4,356,0.6530,0.0417,0.6821,0.0621
1,1,0,35,24,3288,0.7848,0.0620,0.8115,0.0348
0,0,1,45,20,1780,0.8086,0.0406,0.7969,0.0379
0,1,0,45,8,712,0.7263,0.0318,0.7350,0.0325
0,1,0,45,10,890,0.7173,0.0486,0.7497,0.0352
0,1,0,45,14,1246,0.7117,0.0264,0.7407,0.0519
1,1,1,35,14,2870,0.7969,0.0432,0.7618,0.0883
0,0,1,45,24,2136,0.7912,0.0338,0.7853,0.0249
0,1,1,45,4,708,0.7410,0.0277,0.7617,0.0571
0,1,0,45,18,1602,0.7175,0.0446,0.7526,0.0600
0,1,0,45,20,1780,0.7321,0.0437,0.7527,0.0420
0,1,1,45,8,1416,0.7614,0.0386,0.7582,0.0686
0,1,1,45,10,1770,0.7881,0.0445,0.7525,0.0723
0,1,0,45,24,2136,0.7290,0.0555,0.7526,0.0440
1,0,0,45,4,356,0.7556,0.0350,0.7880,0.0551
1,1,1,35,18,3690,0.7940,0.0458,0.7647,0.0562
1,0,0,45,8,712,0.7822,0.0339,0.7967,0.0423
1,0,0,45,10,890,0.7854,0.0309,0.7820,0.0557
1,0,0,45,14,1246,0.7794,0.0257,0.7819,0.0632
0,1,1,45,14,2478,0.7674,0.0530,0.7882,0.0292
1,0,0,45,18,1602,0.7939,0.0446,0.7969,0.0514
1,0,1,45,4,708,0.7587,0.0486,0.7529,0.0408
1,1,1,35,20,4100,0.7764,0.0490,0.7734,0.0555
1,0,0,45,20,1780,0.7939,0.0377,0.8025,0.0472
1,0,1,45,8,1416,0.7645,0.0480,0.7616,0.0622
1,0,0,45,24,2136,0.7940,0.0268,0.8084,0.0548
0,1,1,45,18,3186,0.7617,0.0325,0.7763,0.0362
1,0,1,45,10,1770,0.7852,0.0362,0.7731,0.0661
1,1,0,45,4,708,0.7353,0.0407,0.7470,0.0333
0,1,1,45,20,3540,0.7706,0.0383,0.7792,0.0321
1,1,0,45,8,1416,0.7824,0.0281,0.8026,0.0405
1,0,1,45,14,2478,0.7997,0.0420,0.7528,0.0318
1,1,1,35,24,4920,0.7764,0.0243,0.7586,0.0430
1,1,0,45,10,1770,0.7733,0.0348,0.7967,0.0441
1,0,1,45,18,3186,0.8117,0.0371,0.7500,0.0617
0,1,1,45,24,4248,0.7677,0.0291,0.7939,0.0399
1,1,0,45,14,2478,0.7646,0.0297,0.8056,0.0381
1,1,1,45,4,1060,0.7556,0.0688,0.7294,0.0387
1,0,1,45,20,3540,0.8058,0.0372,0.7734,0.0360
1,1,0,45,18,3186,0.7735,0.0351,0.7822,0.0315
1,1,1,45,8,2120,0.7791,0.0420,0.7438,0.0557
1,1,1,45,10,2650,0.7909,0.0445,0.7500,0.0655
1,1,0,45,20,3540,0.7733,0.0418,0.7998,0.0384
1,0,1,45,24,4248,0.7999,0.0396,0.7263,0.0451
1,1,1,45,14,3710,0.7969,0.0375,0.7530,0.0721
1,1,0,45,24,4248,0.7879,0.0512,0.7731,0.0581
1,1,1,45,18,4770,0.7940,0.0288,0.7645,0.0579
1,1,1,45,20,5300,0.7880,0.0345,0.7617,0.0454
1,1,1,45,24,6360,0.7852,0.0284,0.7469,0.0464
