d,f,c,thre_inc,n_modes,n_fvs,svm_acc,svm_std,lda_acc,lda_std
0,0,1,40,4,316,0.9478,0.0344,0.9379,0.0406
1,0,0,40,24,1896,0.9254,0.0226,0.9330,0.0195
0,0,1,40,6,474,0.9553,0.0312,0.9602,0.0199
1,0,1,40,4,628,0.9204,0.0418,0.9229,0.0362
0,0,1,40,8,632,0.9479,0.0480,0.9527,0.0305
1,0,1,40,6,942,0.9303,0.0294,0.9328,0.0319
1,1,1,40,6,1410,0.9280,0.0285,0.9380,0.0319
1,0,1,40,8,1256,0.9305,0.0292,0.9503,0.0296
1,1,1,40,8,1880,0.9405,0.0251,0.9453,0.0219
1,0,1,40,10,1570,0.9455,0.0288,0.9602,0.0278
1,0,1,40,12,1884,0.9430,0.0271,0.9479,0.0235
1,1,1,40,10,2350,0.9330,0.0354,0.9429,0.0317
1,0,1,40,14,2198,0.9404,0.0374,0.9429,0.0275
1,1,1,40,12,2820,0.9503,0.0354,0.9528,0.0261
1,0,1,40,16,2512,0.9454,0.0349,0.9551,0.0270
1,1,1,40,14,3290,0.9429,0.0318,0.9577,0.0355
1,0,1,40,18,2826,0.9504,0.0222,0.9651,0.0321
1,1,1,40,16,3760,0.9504,0.0295,0.9552,0.0367
1,0,1,40,20,3140,0.9454,0.0350,0.9604,0.0276
1,0,1,40,22,3454,0.9479,0.0343,0.9554,0.0185
1,1,1,40,18,4230,0.9454,0.0311,0.9530,0.0357
1,0,1,40,24,3768,0.9379,0.0407,0.9404,0.0255
1,1,0,40,4,628,0.9329,0.0354,0.9355,0.0252
1,1,0,40,6,942,0.9329,0.0389,0.9429,0.0197
1,1,0,40,8,1256,0.9179,0.0301,0.9429,0.0275
1,1,0,40,10,1570,0.9130,0.0343,0.9305,0.0215
1,1,0,40,12,1884,0.9230,0.0306,0.9379,0.0231
1,1,1,40,20,4700,0.9479,0.0260,0.9554,0.0290
1,1,0,40,14,2198,0.9279,0.0427,0.9405,0.0198
1,1,0,40,16,2512,0.9230,0.0262,0.9504,0.0293
1,1,0,40,18,2826,0.9280,0.0326,0.9455,0.0308
1,1,0,40,20,3140,0.9230,0.0285,0.9504,0.0335
1,1,1,40,22,5170,0.9504,0.0352,0.9529,0.0284
1,1,0,40,22,3454,0.9180,0.0199,0.9380,0.0228
1,1,0,40,24,3768,0.9230,0.0263,0.9379,0.0358
1,1,1,40,4,940,0.9355,0.0299,0.9404,0.0279
1,1,1,40,24,5640,0.9404,0.0340,0.9479,0.0283
0,0,1,45,4,356,0.9454,0.0291,0.9354,0.0389
0,0,1,45,6,534,0.9529,0.0305,0.9603,0.0226
0,0,1,45,8,712,0.9554,0.0366,0.9528,0.0282
0,0,1,45,10,890,0.9553,0.0347,0.9578,0.0334
0,0,1,45,12,1068,0.9653,0.0253,0.9603,0.0254
0,0,1,45,14,1246,0.9527,0.0261,0.9677,0.0248
0,0,1,45,16,1424,0.9602,0.0299,0.9602,0.0276
1,0,1,45,24,4248,0.9454,0.0312,0.9504,0.0314
1,1,0,45,4,708,0.9355,0.0337,0.9379,0.0255
0,0,1,45,18,1602,0.9577,0.0296,0.9726,0.0261
1,1,0,45,6,1062,0.9155,0.0476,0.9329,0.0387
1,1,0,45,8,1416,0.9204,0.0315,0.9404,0.0318
0,0,1,45,20,1780,0.9552,0.0312,0.9702,0.0244
1,1,0,45,10,1770,0.9256,0.0334,0.9454,0.0270
0,0,1,45,22,1958,0.9527,0.0263,0.9676,0.0336
1,1,0,45,12,2124,0.9230,0.0325,0.9503,0.0194
0,0,1,45,24,2136,0.9577,0.0275,0.9601,0.0278
0,1,0,45,4,356,0.9354,0.0359,0.9380,0.0253
0,1,0,45,6,534,0.9155,0.0321,0.9205,0.0190
0,1,0,45,8,712,0.9179,0.0421,0.9256,0.0272
0,1,0,45,10,890,0.9304,0.0272,0.9281,0.0393
1,1,0,45,14,2478,0.9330,0.0251,0.9380,0.0276
0,1,0,45,12,1068,0.9380,0.0277,0.9404,0.0356
0,1,0,45,14,1246,0.9304,0.0247,0.9330,0.0223
0,1,0,45,16,1424,0.9404,0.0299,0.9503,0.0251
0,1,0,45,18,1602,0.9280,0.0207,0.9405,0.0226
1,1,0,45,16,2832,0.9179,0.0278,0.9528,0.0282
0,1,0,45,20,1780,0.9379,0.0202,0.9404,0.0319
0,1,0,45,22,1958,0.9354,0.0359,0.9454,0.0348
0,1,0,45,24,2136,0.9380,0.0300,0.9454,0.0289
0,1,1,45,4,708,0.9231,0.0360,0.9504,0.0273
1,1,0,45,18,3186,0.9430,0.0273,0.9478,0.0285
0,1,1,45,6,1062,0.9429,0.0297,0.9528,0.0236
0,1,1,45,8,1416,0.9453,0.0313,0.9652,0.0256
0,1,1,45,10,1770,0.9478,0.0306,0.9652,0.0321
1,1,0,45,20,3540,0.9254,0.0318,0.9529,0.0234
0,1,1,45,12,2124,0.9504,0.0316,0.9627,0.0301
0,1,1,45,14,2478,0.9477,0.0379,0.9627,0.0340
1,1,0,45,22,3894,0.9305,0.0445,0.9430,0.0293
0,1,1,45,16,2832,0.9478,0.0305,0.9627,0.0301
0,1,1,45,18,3186,0.9453,0.0333,0.9677,0.0276
1,1,0,45,24,4248,0.9205,0.0330,0.9404,0.0298
1,1,1,45,4,1060,0.9327,0.0406,0.9455,0.0310
1,1,1,45,6,1590,0.9305,0.0292,0.9379,0.0301
0,1,1,45,20,3540,0.9454,0.0400,0.9604,0.0276
1,1,1,45,8,2120,0.9529,0.0340,0.9503,0.0274
1,1,1,45,10,2650,0.9404,0.0231,0.9404,0.0255
0,1,1,45,22,3894,0.9478,0.0326,0.9677,0.0295
1,1,1,45,12,3180,0.9354,0.0358,0.9503,0.0370
1,1,1,45,14,3710,0.9454,0.0350,0.9504,0.0314
0,1,1,45,24,4248,0.9429,0.0318,0.9579,0.0402
1,0,0,45,4,356,0.9279,0.0236,0.9328,0.0387
1,0,0,45,6,534,0.9154,0.0342,0.9329,0.0253
1,0,0,45,8,712,0.9454,0.0313,0.9379,0.0301
1,0,0,45,10,890,0.9255,0.0295,0.9378,0.0281
1,0,0,45,12,1068,0.9328,0.0356,0.9279,0.0261
1,0,0,45,14,1246,0.9254,0.0298,0.9254,0.0226
1,0,0,45,16,1424,0.9354,0.0358,0.9354,0.0255
1,0,0,45,18,1602,0.9328,0.0356,0.9429,0.0195
1,0,0,45,20,1780,0.9354,0.0256,0.9454,0.0245
1,0,0,45,22,1958,0.9354,0.0422,0.9280,0.0206
1,0,0,45,24,2136,0.9330,0.0250,0.9430,0.0271
1,0,1,45,4,708,0.9427,0.0299,0.9377,0.0407
1,1,1,45,16,4240,0.9279,0.0345,0.9503,0.0315
1,0,1,45,6,1062,0.9403,0.0358,0.9377,0.0407
1,0,1,45,8,1416,0.9354,0.0201,0.9528,0.0208
1,0,1,45,10,1770,0.9405,0.0319,0.9628,0.0319
1,0,1,45,12,2124,0.9429,0.0372,0.9552,0.0330
1,0,1,45,14,2478,0.9430,0.0352,0.9480,0.0279
1,1,1,45,18,4770,0.9404,0.0355,0.9479,0.0324
1,0,1,45,16,2832,0.9330,0.0297,0.9504,0.0294
1,0,1,45,18,3186,0.9404,0.0320,0.9503,0.0274
1,1,1,45,20,5300,0.9404,0.0391,0.9479,0.0304
1,0,1,45,20,3540,0.9379,0.0257,0.9504,0.0312
1,0,1,45,22,3894,0.9454,0.0291,0.9479,0.0342
1,0,0,50,20,1980,0.9280,0.0285,0.9355,0.0198
1,0,0,50,22,2178,0.9305,0.0292,0.9504,0.0194
1,0,0,50,24,2376,0.9304,0.0247,0.9404,0.0254
1,1,1,45,22,5830,0.9429,0.0275,0.9503,0.0224
1,0,1,50,4,788,0.9203,0.0403,0.9304,0.0291
1,0,1,50,6,1182,0.9303,0.0294,0.9329,0.0355
1,0,1,50,8,1576,0.9230,0.0325,0.9329,0.0354
1,0,1,50,10,1970,0.9504,0.0316,0.9504,0.0224
1,0,1,50,12,2364,0.9354,0.0319,0.9428,0.0315
1,0,1,50,14,2758,0.9329,0.0403,0.9553,0.0381
1,0,1,50,16,3152,0.9529,0.0207,0.9628,0.0278
1,1,1,45,24,6360,0.9405,0.0276,0.9454,0.0268
0,0,1,50,4,396,0.9478,0.0344,0.9429,0.0352
0,0,1,50,6,594,0.9554,0.0244,0.9602,0.0199
1,0,1,50,18,3546,0.9379,0.0281,0.9527,0.0305
0,0,1,50,8,792,0.9577,0.0275,0.9528,0.0176
0,0,1,50,10,990,0.9579,0.0250,0.9554,0.0243
0,0,1,50,12,1188,0.9652,0.0278,0.9676,0.0318
0,0,1,50,14,1386,0.9452,0.0400,0.9552,0.0384
0,0,1,50,16,1584,0.9603,0.0276,0.9652,0.0164
0,0,1,50,18,1782,0.9527,0.0284,0.9554,0.0328
0,0,1,50,20,1980,0.9602,0.0300,0.9676,0.0252
1,0,1,50,20,3940,0.9429,0.0298,0.9504,0.0333
0,0,1,50,22,2178,0.9576,0.0252,0.9626,0.0340
0,0,1,50,24,2376,0.9527,0.0325,0.9652,0.0278
0,1,0,50,4,396,0.9304,0.0352,0.9355,0.0198
0,1,0,50,6,594,0.9204,0.0334,0.9230,0.0178
0,1,0,50,8,792,0.9204,0.0370,0.9281,0.0281
0,1,0,50,10,990,0.9230,0.0286,0.9305,0.0350
0,1,0,50,12,1188,0.9379,0.0278,0.9403,0.0358
0,1,0,50,14,1386,0.9305,0.0270,0.9330,0.0223
0,1,0,50,16,1584,0.9354,0.0300,0.9454,0.0291
0,1,0,50,18,1782,0.9355,0.0356,0.9454,0.0245
1,0,1,50,22,4334,0.9504,0.0249,0.9554,0.0308
0,1,0,50,20,1980,0.9404,0.0300,0.9454,0.0313
0,1,0,50,22,2178,0.9453,0.0246,0.9479,0.0283
0,1,0,50,24,2376,0.9330,0.0250,0.9380,0.0252
0,1,1,50,4,788,0.9255,0.0353,0.9529,0.0260
0,1,1,50,6,1182,0.9378,0.0303,0.9479,0.0260
0,1,1,50,8,1576,0.9554,0.0216,0.9652,0.0256
0,1,1,50,10,1970,0.9504,0.0296,0.9627,0.0256
1,0,1,50,24,4728,0.9454,0.0312,0.9553,0.0269
1,1,0,50,4,788,0.9305,0.0290,0.9403,0.0280
0,1,1,50,12,2364,0.9503,0.0371,0.9676,0.0318
1,1,0,50,6,1182,0.9254,0.0298,0.9354,0.0299
1,1,0,50,8,1576,0.9229,0.0239,0.9429,0.0251
1,1,0,50,10,1970,0.9354,0.0389,0.9503,0.0296
0,1,1,50,14,2758,0.9503,0.0371,0.9726,0.0284
1,1,0,50,12,2364,0.9304,0.0401,0.9404,0.0229
0,1,1,50,16,3152,0.9577,0.0316,0.9677,0.0296
1,1,0,50,14,2758,0.9279,0.0286,0.9453,0.0219
1,1,0,50,16,3152,0.9230,0.0343,0.9404,0.0279
0,1,1,50,18,3546,0.9403,0.0375,0.9676,0.0318
1,1,0,50,18,3546,0.9330,0.0160,0.9430,0.0315
0,1,1,50,20,3940,0.9552,0.0400,0.9602,0.0390
1,1,0,50,20,3940,0.9280,0.0362,0.9479,0.0234
0,1,1,50,22,4334,0.9453,0.0401,0.9603,0.0337
1,1,0,50,22,4334,0.9254,0.0298,0.9429,0.0294
0,1,1,50,24,4728,0.9478,0.0426,0.9578,0.0371
1,0,0,50,4,396,0.9279,0.0345,0.9403,0.0372
1,0,0,50,6,594,0.9205,0.0352,0.9353,0.0301
1,0,0,50,8,792,0.9054,0.0388,0.9403,0.0279
1,0,0,50,10,990,0.9230,0.0326,0.9355,0.0318
1,1,0,50,24,4728,0.9154,0.0323,0.9454,0.0266
1,0,0,50,12,1188,0.9080,0.0279,0.9378,0.0258
1,1,1,50,4,1180,0.9404,0.0256,0.9527,0.0284
1,0,0,50,14,1386,0.9154,0.0282,0.9404,0.0318
1,0,0,50,16,1584,0.9304,0.0291,0.9305,0.0264
1,1,1,50,6,1770,0.9204,0.0386,0.9354,0.0256
1,0,0,50,18,1782,0.9279,0.0263,0.9429,0.0224
1,1,1,50,8,2360,0.9479,0.0324,0.9454,0.0312
0,1,1,55,16,3472,0.9354,0.0464,0.9677,0.0317
1,1,1,50,10,2950,0.9454,0.0351,0.9529,0.0303
1,1,1,50,12,3540,0.9279,0.0327,0.9454,0.0350
0,1,1,55,18,3906,0.9353,0.0504,0.9627,0.0391
1,1,1,50,14,4130,0.9404,0.0374,0.9479,0.0324
0,1,1,55,20,4340,0.9454,0.0400,0.9677,0.0355
1,0,0,55,6,654,0.9229,0.0347,0.9404,0.0279
1,0,0,55,8,872,0.9004,0.0358,0.9330,0.0224
1,0,0,55,10,1090,0.9230,0.0263,0.9304,0.0272
1,0,0,55,12,1308,0.9254,0.0297,0.9379,0.0387
0,1,0,60,4,476,0.9304,0.0352,0.9355,0.0226
0,1,1,55,8,1736,0.9554,0.0216,0.9652,0.0256
1,0,0,55,14,1526,0.9477,0.0236,0.9503,0.0273
1,0,0,55,16,1744,0.9255,0.0225,0.9454,0.0266
1,0,0,55,18,1962,0.9354,0.0279,0.9404,0.0166
1,0,0,55,20,2180,0.9354,0.0376,0.9429,0.0272
1,1,1,50,16,4720,0.9379,0.0301,0.9479,0.0376
0,1,1,55,22,4774,0.9428,0.0318,0.9604,0.0337
0,1,1,55,24,5208,0.9527,0.0395,0.9601,0.0422
1,1,1,50,18,5310,0.9479,0.0361,0.9577,0.0316
1,0,0,55,4,436,0.9329,0.0162,0.9402,0.0421
1,0,0,55,22,2398,0.9329,0.0276,0.9455,0.0215
1,0,0,55,24,2616,0.9181,0.0195,0.9405,0.0161
1,0,1,55,4,868,0.9477,0.0304,0.9452,0.0292
1,0,1,55,6,1302,0.9303,0.0370,0.9352,0.0422
1,0,1,55,8,1736,0.9329,0.0337,0.9403,0.0322
1,0,1,55,10,2170,0.9529,0.0284,0.9603,0.0253
1,0,1,55,12,2604,0.9404,0.0339,0.9578,0.0275
1,0,1,55,14,3038,0.9304,0.0369,0.9479,0.0324
1,0,1,55,16,3472,0.9379,0.0257,0.9552,0.0312
1,1,1,50,20,5900,0.9404,0.0340,0.9553,0.0312
1,0,1,55,18,3906,0.9404,0.0256,0.9602,0.0278
1,0,1,55,20,4340,0.9578,0.0225,0.9553,0.0245
1,1,1,50,22,6490,0.9429,0.0318,0.9554,0.0244
1,0,1,55,22,4774,0.9428,0.0356,0.9529,0.0303
1,0,1,55,24,5208,0.9379,0.0375,0.9553,0.0245
1,1,0,55,4,868,0.9330,0.0316,0.9428,0.0275
1,1,0,55,6,1302,0.9304,0.0271,0.9329,0.0296
1,1,0,55,8,1736,0.9278,0.0363,0.9379,0.0278
1,1,0,55,10,2170,0.9129,0.0343,0.9304,0.0247
1,1,1,50,24,7080,0.9380,0.0320,0.9454,0.0291
0,0,1,55,4,436,0.9478,0.0344,0.9404,0.0373
0,0,1,55,6,654,0.9554,0.0268,0.9602,0.0199
1,1,0,55,12,2604,0.9280,0.0343,0.9429,0.0275
0,0,1,55,8,872,0.9504,0.0335,0.9578,0.0273
0,0,1,55,10,1090,0.9602,0.0318,0.9653,0.0336
0,0,1,55,12,1308,0.9652,0.0229,0.9652,0.0200
0,0,1,55,14,1526,0.9627,0.0279,0.9651,0.0255
1,1,0,55,14,3038,0.9379,0.0375,0.9454,0.0291
0,0,1,55,16,1744,0.9602,0.0278,0.9552,0.0269
0,0,1,55,18,1962,0.9504,0.0312,0.9727,0.0260
1,1,0,55,16,3472,0.9205,0.0291,0.9454,0.0291
0,0,1,55,20,2180,0.9552,0.0312,0.9677,0.0251
0,0,1,55,22,2398,0.9527,0.0379,0.9651,0.0300
0,0,1,55,24,2616,0.9502,0.0296,0.9651,0.0300
0,1,0,55,4,436,0.9304,0.0402,0.9380,0.0228
0,1,0,55,6,654,0.9204,0.0334,0.9205,0.0190
0,1,0,55,8,872,0.9179,0.0390,0.9281,0.0359
1,1,0,55,18,3906,0.9281,0.0233,0.9504,0.0332
0,1,0,55,10,1090,0.9230,0.0306,0.9329,0.0372
0,1,0,55,12,1308,0.9354,0.0299,0.9403,0.0358
0,1,0,55,14,1526,0.9255,0.0275,0.9355,0.0228
0,1,0,55,16,1744,0.9404,0.0301,0.9454,0.0329
0,1,0,55,18,1962,0.9254,0.0276,0.9329,0.0318
0,1,0,55,20,2180,0.9379,0.0202,0.9429,0.0335
1,1,0,55,20,4340,0.9305,0.0151,0.9380,0.0298
0,1,0,55,22,2398,0.9230,0.0286,0.9479,0.0260
0,1,0,55,24,2616,0.9379,0.0301,0.9479,0.0260
0,1,1,55,4,868,0.9230,0.0343,0.9504,0.0273
0,1,1,55,6,1302,0.9403,0.0280,0.9479,0.0260
0,1,1,55,10,2170,0.9454,0.0351,0.9627,0.0256
1,1,0,55,22,4774,0.9205,0.0189,0.9404,0.0298
0,1,1,55,12,2604,0.9529,0.0305,0.9677,0.0318
0,1,1,55,14,3038,0.9553,0.0384,0.9677,0.0296
1,1,0,55,24,5208,0.9304,0.0402,0.9479,0.0283
1,1,1,55,4,1300,0.9304,0.0293,0.9478,0.0305
1,1,1,55,12,3900,0.9503,0.0404,0.9480,0.0357
1,1,1,55,6,1950,0.9330,0.0275,0.9379,0.0301
1,1,1,55,8,2600,0.9455,0.0289,0.9478,0.0306
1,1,1,55,14,4550,0.9454,0.0331,0.9479,0.0410
1,1,1,55,10,3250,0.9404,0.0391,0.9404,0.0390
1,1,1,55,16,5200,0.9354,0.0358,0.9529,0.0321
1,1,1,55,18,5850,0.9403,0.0375,0.9502,0.0372
1,1,1,55,24,7800,0.9380,0.0372,0.9481,0.0318
0,0,1,60,4,476,0.9429,0.0352,0.9429,0.0352
0,0,1,60,6,714,0.9529,0.0324,0.9602,0.0199
0,0,1,60,8,952,0.9578,0.0353,0.9603,0.0165
0,0,1,60,10,1190,0.9602,0.0318,0.9653,0.0336
0,0,1,60,12,1428,0.9628,0.0254,0.9652,0.0200
0,0,1,60,14,1666,0.9752,0.0194,0.9652,0.0357
0,0,1,60,16,1904,0.9652,0.0255,0.9652,0.0276
0,0,1,60,18,2142,0.9527,0.0362,0.9727,0.0260
0,0,1,60,20,2380,0.9577,0.0296,0.9602,0.0278
0,0,1,60,22,2618,0.9577,0.0275,0.9652,0.0278
0,0,1,60,24,2856,0.9452,0.0333,0.9751,0.0250
1,1,1,55,20,6500,0.9379,0.0359,0.9479,0.0283
0,1,0,60,6,714,0.9155,0.0321,0.9230,0.0178
0,1,0,60,8,952,0.9204,0.0370,0.9306,0.0309
0,1,0,60,10,1190,0.9230,0.0306,0.9329,0.0372
0,1,0,60,12,1428,0.9329,0.0274,0.9403,0.0358
0,1,0,60,14,1666,0.9253,0.0299,0.9404,0.0337
0,1,0,60,16,1904,0.9205,0.0369,0.9379,0.0281
0,1,0,60,18,2142,0.9329,0.0197,0.9354,0.0340
0,1,0,60,20,2380,0.9379,0.0202,0.9404,0.0319
0,1,0,60,22,2618,0.9305,0.0243,0.9430,0.0223
0,1,0,60,24,2856,0.9454,0.0312,0.9455,0.0288
0,1,1,60,4,948,0.9205,0.0332,0.9504,0.0273
0,1,1,60,6,1422,0.9429,0.0317,0.9553,0.0187
0,1,1,60,8,1896,0.9504,0.0292,0.9677,0.0276
0,1,1,60,10,2370,0.9554,0.0269,0.9652,0.0301
0,1,1,60,12,2844,0.9504,0.0354,0.9677,0.0252
1,1,1,55,22,7150,0.9304,0.0431,0.9479,0.0324
0,1,1,60,14,3318,0.9504,0.0316,0.9751,0.0296
0,1,1,60,18,4266,0.9379,0.0359,0.9603,0.0339
0,1,1,60,16,3792,0.9553,0.0244,0.9727,0.0305
1,0,0,60,8,952,0.9005,0.0375,0.9305,0.0268
1,0,0,60,10,1190,0.9279,0.0411,0.9404,0.0320
1,0,0,60,12,1428,0.9179,0.0254,0.9279,0.0212
1,0,0,60,14,1666,0.9255,0.0353,0.9330,0.0293
1,0,0,60,16,1904,0.9254,0.0389,0.9355,0.0163
1,0,0,60,18,2142,0.9254,0.0319,0.9379,0.0277
0,1,1,60,20,4740,0.9452,0.0401,0.9702,0.0349
1,0,0,60,20,2380,0.9329,0.0390,0.9502,0.0224
1,0,0,60,22,2618,0.9279,0.0263,0.9355,0.0228
1,0,0,60,24,2856,0.9404,0.0321,0.9455,0.0241
1,0,1,60,4,948,0.9477,0.0362,0.9428,0.0252
1,0,1,60,6,1422,0.9378,0.0303,0.9377,0.0359
1,0,1,60,8,1896,0.9355,0.0299,0.9553,0.0245
0,1,1,60,22,5214,0.9503,0.0296,0.9628,0.0255
1,0,1,60,10,2370,0.9455,0.0214,0.9603,0.0318
1,0,1,60,12,2844,0.9280,0.0341,0.9428,0.0315
1,0,1,60,14,3318,0.9479,0.0305,0.9529,0.0302
1,0,1,60,16,3792,0.9403,0.0322,0.9527,0.0285
0,1,1,60,24,5688,0.9552,0.0445,0.9602,0.0358
1,0,0,60,4,476,0.9255,0.0160,0.9403,0.0389
1,0,0,60,6,714,0.9155,0.0323,0.9329,0.0276
1,0,1,60,18,4266,0.9379,0.0301,0.9503,0.0352
1,0,1,60,22,5214,0.9354,0.0321,0.9578,0.0275
1,0,1,60,20,4740,0.9354,0.0407,0.9578,0.0251
1,1,0,60,12,2844,0.9253,0.0538,0.9404,0.0299
1,1,0,60,14,3318,0.9279,0.0363,0.9453,0.0311
1,0,1,60,24,5688,0.9454,0.0384,0.9478,0.0305
1,1,0,60,4,948,0.9280,0.0343,0.9404,0.0279
1,1,0,60,6,1422,0.9279,0.0380,0.9379,0.0257
1,1,0,60,16,3792,0.9279,0.0305,0.9428,0.0276
1,1,0,60,8,1896,0.9054,0.0461,0.9429,0.0251
1,1,0,60,10,2370,0.9254,0.0298,0.9379,0.0341
1,1,0,60,18,4266,0.9181,0.0275,0.9455,0.0287
1,1,0,60,24,5688,0.9229,0.0287,0.9529,0.0322
1,1,0,60,20,4740,0.9279,0.0286,0.9529,0.0232
1,1,1,60,4,1420,0.9403,0.0357,0.9478,0.0324
1,1,1,60,6,2130,0.9355,0.0320,0.9329,0.0276
1,1,1,60,8,2840,0.9479,0.0303,0.9504,0.0249
1,1,0,60,22,5214,0.9205,0.0219,0.9478,0.0305
1,1,1,60,10,3550,0.9354,0.0375,0.9454,0.0269
1,1,1,60,12,4260,0.9454,0.0350,0.9452,0.0333
1,1,1,60,14,4970,0.9404,0.0490,0.9503,0.0353
1,1,1,60,16,5680,0.9404,0.0279,0.9529,0.0390
1,1,1,60,18,6390,0.9479,0.0261,0.9554,0.0291
1,1,1,60,20,7100,0.9405,0.0299,0.9405,0.0251
1,1,1,60,22,7810,0.9553,0.0269,0.9479,0.0283
1,1,1,60,24,8520,0.9453,0.0416,0.9478,0.0306
